dish_id,name,"weight [g]"
21462,"Kakao 16%",10
21462,"Jogurt naturalny 2%",150
21462,Truskawki,70
21463,"Płatki owsiane",50
21463,"Kakao 16%",10
21463,"Jogurt naturalny 2%",150
21463,"Orzechy włoskie",15
21463,Banan,120
21464,"Płatki owsiane",50
21464,"Kakao 16%",10
21464,"Jogurt naturalny 2%",150
21464,"Masło orzechowe z kawałkami orzechów (bez soli)",15
21464,"Borówki amerykańskie",50
21465,"Płatki owsiane",50
21465,"Kakao 16%",10
21465,"Jogurt naturalny 2%",150
21465,"Odżywka białkowa",35
21466,"Płatki owsiane",50
21466,"Kakao 16%",10
21466,"Jogurt naturalny 2%",150
21466,Maliny,60
21466,"Płatki migdałowe",10
21467,"Płatki owsiane",50
21467,"Kakao 16%",10
21467,"Jogurt naturalny 2%",150
21467,Maliny,60
21467,Ostropest,10
21469,Sałata,15
21469,"Pomidor koktajlowy",50
21469,"Chleb graham",30
21469,"Świeża bazylia",2
21469,Cebula,25
21469,Musztarda,5
21469,"Olej rzepakowy",10
21469,"Pieprz czarny mielony",1
21469,"Sól biała",1
21469,"Miód pszczeli",6
21470,Sałata,15
21470,"Pomidor koktajlowy",50
21470,"Świeża bazylia",2
21470,Cebula,25
21470,Musztarda,5
21470,"Olej rzepakowy",10
21470,"Pieprz czarny mielony",1
21470,"Sól biała",1
21470,"Miód pszczeli",6
21470,"Chleb bezglutenowy",30
21471,Sałata,15
21471,"Pomidor koktajlowy",50
21471,"Świeża bazylia",2
21471,Cebula,25
21471,Musztarda,5
21471,"Olej rzepakowy",10
21471,"Pieprz czarny mielony",1
21471,"Sól biała",1
21471,"Miód pszczeli",6
21471,"Tofu naturalne",45
21471,"Chleb graham",30
21472,Sałata,15
21472,"Pomidor koktajlowy",50
21472,"Świeża bazylia",2
21472,Cebula,25
21472,Musztarda,5
21472,"Olej rzepakowy",10
21472,"Pieprz czarny mielony",1
21472,"Sól biała",1
21472,"Miód pszczeli",6
21472,"Chleb bezglutenowy",30
21472,"Tofu naturalne",45
21473,Sałata,15
21473,"Pomidor koktajlowy",50
21473,"Świeża bazylia",2
21473,Cebula,25
21473,Musztarda,5
21473,"Olej rzepakowy",10
21473,"Pieprz czarny mielony",1
21473,"Sól biała",1
21473,"Miód pszczeli",6
21473,"Ser mozzarella (bez tłuszczu)",30
21473,"Chleb graham",30
21474,Sałata,15
21474,"Pomidor koktajlowy",50
21474,"Świeża bazylia",2
21474,Cebula,25
21474,Musztarda,5
21474,"Olej rzepakowy",10
21474,"Pieprz czarny mielony",1
21474,"Sól biała",1
21474,"Miód pszczeli",6
21474,"Mięso z piersi kurczaka",100
21474,"Chleb graham",30
21475,Sałata,15
21475,"Pomidor koktajlowy",50
21475,"Świeża bazylia",2
21475,Cebula,25
21475,Musztarda,5
21475,"Olej rzepakowy",10
21475,"Pieprz czarny mielony",1
21475,"Sól biała",1
21475,"Miód pszczeli",6
21475,"Chleb bezglutenowy",30
21475,"Mięso z piersi kurczaka",100
21476,Sałata,15
21476,"Pomidor koktajlowy",50
21476,"Świeża bazylia",2
21476,Cebula,25
21476,Musztarda,5
21476,"Olej rzepakowy",10
21476,"Pieprz czarny mielony",1
21476,"Sól biała",1
21476,"Miód pszczeli",6
21476,"Ser mozzarella (bez tłuszczu)",30
21476,"Chleb graham",30
21476,"Orzechy włoskie",15
21478,Sałata,15
21478,"Pomidor koktajlowy",50
21478,"Świeża bazylia",2
21478,Cebula,25
21478,Musztarda,5
21478,"Olej rzepakowy",10
21478,"Pieprz czarny mielony",1
21478,"Sól biała",1
21478,"Miód pszczeli",6
21478,"Chleb bezglutenowy",30
21478,"Tofu naturalne",45
21478,"Orzechy włoskie",15
21479,Sałata,15
21479,"Pomidor koktajlowy",50
21479,"Świeża bazylia",2
21479,Cebula,25
21479,Musztarda,5
21479,"Olej rzepakowy",10
21479,"Pieprz czarny mielony",1
21479,"Sól biała",1
21479,"Miód pszczeli",6
21479,"Chleb bezglutenowy",30
21479,"Ser mozzarella (bez tłuszczu)",30
21480,"Jajko kurze",56
21480,"Pomidory z puszki",200
21480,Ciecierzyca,40
21480,Kukurydza,45
21480,"Bazylia suszona",4
21480,"Pieprz czarny mielony",1
21480,"Sól biała",1
21480,Czosnek,15
21481,"Jajko kurze",56
21481,"Pomidory z puszki",200
21481,Kukurydza,45
21481,"Bazylia suszona",4
21481,"Pieprz czarny mielony",1
21481,"Sól biała",1
21481,Czosnek,15
21481,"Tofu naturalne",45
21482,"Jajko kurze",56
21482,"Pomidory z puszki",200
21482,Kukurydza,45
21482,"Bazylia suszona",4
21482,"Pieprz czarny mielony",1
21482,"Sól biała",1
21482,Czosnek,15
21482,"Szynka z indyka",30
21483,"Jajko kurze",56
21483,"Pomidory z puszki",200
21483,Ciecierzyca,40
21483,Kukurydza,45
21483,"Bazylia suszona",4
21483,"Pieprz czarny mielony",1
21483,"Sól biała",1
21483,Czosnek,15
21483,"Orzechy nerkowca",15
21484,"Jajko kurze",56
21484,"Pomidory z puszki",200
21484,Ciecierzyca,40
21484,Kukurydza,45
21484,"Bazylia suszona",4
21484,"Pieprz czarny mielony",1
21484,"Sól biała",1
21484,Czosnek,15
21484,"Nasiona słonecznika",10
21485,"Jajko kurze",56
21485,"Pomidory z puszki",200
21485,Kukurydza,45
21485,"Bazylia suszona",4
21485,"Pieprz czarny mielony",1
21485,"Sól biała",1
21485,Czosnek,15
21485,"Tofu naturalne",45
21485,"Orzechy nerkowca",15
21486,"Jajko kurze",56
21486,"Pomidory z puszki",200
21486,Kukurydza,45
21486,"Bazylia suszona",4
21486,"Pieprz czarny mielony",1
21486,"Sól biała",1
21486,Czosnek,15
21486,"Tofu naturalne",45
21486,"Nasiona słonecznika",10
21487,"Jajko kurze",56
21487,"Pomidory z puszki",200
21487,Kukurydza,45
21487,"Bazylia suszona",4
21487,"Pieprz czarny mielony",1
21487,"Sól biała",1
21487,Czosnek,15
21487,"Szynka z indyka",30
21487,"Orzechy nerkowca",15
21488,"Sól biała",1
21488,Czosnek,15
21488,"Szynka z indyka",30
21488,"Nasiona słonecznika",10
21488,"Jajko kurze",56
21488,"Pomidory z puszki",200
21488,Kukurydza,45
21488,"Bazylia suszona",4
21488,"Pieprz czarny mielony",1
21490,"Jajko kurze",56
21490,"Pomidory z puszki",200
21490,"Bazylia suszona",4
21490,"Pieprz czarny mielony",1
21490,"Sól biała",1
21490,Czosnek,15
21490,"Chleb graham",30
21490,"Tofu naturalne",45
21490,Kukurydza,45
21491,"Jajko kurze",56
21491,"Pomidory z puszki",200
21491,"Bazylia suszona",4
21491,"Pieprz czarny mielony",1
21491,"Sól biała",1
21491,Czosnek,15
21491,"Tofu naturalne",45
21491,"Chleb bezglutenowy",30
21491,Kukurydza,45
21492,"Jajko kurze",56
21492,"Pomidory z puszki",200
21492,Ciecierzyca,40
21492,Kukurydza,45
21492,"Bazylia suszona",4
21492,"Pieprz czarny mielony",1
21492,"Sól biała",1
21492,Czosnek,15
21492,"Chleb graham",30
21494,"Jajko kurze",56
21494,"Pomidory z puszki",200
21494,Ciecierzyca,40
21494,Kukurydza,45
21494,"Bazylia suszona",4
21494,"Pieprz czarny mielony",1
21494,"Sól biała",1
21494,Czosnek,15
21494,"Chleb bezglutenowy",30
21495,"Jajko kurze",56
21495,"Pomidory z puszki",200
21495,"Bazylia suszona",4
21495,"Pieprz czarny mielony",1
21495,"Sól biała",1
21495,Czosnek,15
21495,"Szynka z indyka",30
21495,"Chleb graham",30
21495,Kukurydza,45
21497,"Jajko kurze",56
21497,"Pomidory z puszki",200
21497,"Bazylia suszona",4
21497,"Pieprz czarny mielony",1
21497,"Sól biała",1
21497,Czosnek,15
21497,"Chleb bezglutenowy",30
21497,"Szynka z indyka",30
21497,Kukurydza,45
21505,Jabłko,150
21505,"Olej rzepakowy uniwersalny",10
21505,"Mąka żytnia, typ 720",13
21505,Ksylitol,10
21505,"Cynamon (mielony)",5
21505,"Skrobia ziemniaczana",13
21512,Jabłko,150
21512,"Olej rzepakowy uniwersalny",10
21512,"Mąka żytnia, typ 720",13
21512,Ksylitol,10
21512,"Cynamon (mielony)",5
21512,"Skrobia ziemniaczana",13
21512,"Jogurt naturalny 2%",40
21513,Jabłko,150
21513,"Olej rzepakowy uniwersalny",10
21513,"Mąka żytnia, typ 720",13
21513,Ksylitol,10
21513,"Cynamon (mielony)",5
21513,"Skrobia ziemniaczana",13
21513,"Orzechy włoskie",15
21517,Jabłko,150
21517,"Olej rzepakowy uniwersalny",10
21517,"Mąka żytnia, typ 720",13
21517,Ksylitol,10
21517,"Cynamon (mielony)",5
21517,"Skrobia ziemniaczana",13
21517,"Nasiona słonecznika",10
21519,Jabłko,150
21519,"Olej rzepakowy uniwersalny",10
21519,"Mąka żytnia, typ 720",13
21519,Ksylitol,10
21519,"Cynamon (mielony)",5
21519,"Skrobia ziemniaczana",13
21519,"Jogurt naturalny 2%",40
21519,"Nasiona słonecznika",10
21520,Jabłko,150
21520,"Olej rzepakowy uniwersalny",10
21520,"Mąka żytnia, typ 720",13
21520,Ksylitol,10
21520,"Cynamon (mielony)",5
21520,"Skrobia ziemniaczana",13
21520,"Płatki owsiane",10
21521,Jabłko,150
21521,"Olej rzepakowy uniwersalny",10
21521,"Mąka żytnia, typ 720",13
21521,Ksylitol,10
21521,"Cynamon (mielony)",5
21521,"Skrobia ziemniaczana",13
21521,"Jogurt naturalny 2%",40
21521,"Płatki owsiane",10
21522,Jabłko,150
21522,"Olej rzepakowy uniwersalny",10
21522,Ksylitol,10
21522,"Cynamon (mielony)",5
21522,"Skrobia ziemniaczana",13
21522,"Mąka owsiana",12
21524,Jabłko,150
21524,"Olej rzepakowy uniwersalny",10
21524,Ksylitol,10
21524,"Cynamon (mielony)",5
21524,"Skrobia ziemniaczana",13
21524,"Jogurt naturalny 2%",40
21524,"Mąka owsiana",12
21528,Jabłko,150
21528,"Olej rzepakowy uniwersalny",10
21528,Ksylitol,10
21528,"Cynamon (mielony)",5
21528,"Skrobia ziemniaczana",13
21528,"Mąka owsiana",12
21528,"Orzechy włoskie",15
21529,Jabłko,150
21529,"Olej rzepakowy uniwersalny",10
21529,Ksylitol,10
21529,"Cynamon (mielony)",5
21529,"Skrobia ziemniaczana",13
21529,"Jogurt naturalny 2%",40
21529,"Mąka owsiana",12
21529,"Orzechy włoskie",15
21531,Jabłko,150
21531,"Olej rzepakowy uniwersalny",10
21531,Ksylitol,10
21531,"Cynamon (mielony)",5
21531,"Skrobia ziemniaczana",13
21531,"Mąka owsiana",12
21531,"Nasiona słonecznika",10
21533,Jabłko,150
21533,"Olej rzepakowy uniwersalny",10
21533,Ksylitol,10
21533,"Cynamon (mielony)",5
21533,"Skrobia ziemniaczana",13
21533,"Jogurt naturalny 2%",40
21533,"Mąka owsiana",12
21533,"Nasiona słonecznika",10
21543,"Płatki owsiane",40
21543,"Budyń w proszku",16
21543,"Mleko UHT 1,5%",200
21543,Truskawki,50
21570,"Płatki owsiane",40
21570,"Budyń w proszku",16
21570,"Mleko UHT 1,5%",200
21570,Truskawki,50
21570,"Czekolada gorzka",6
21571,"Płatki owsiane",40
21571,"Budyń w proszku",16
21571,"Mleko UHT 1,5%",200
21571,Truskawki,50
21571,"Orzechy laskowe",15
21572,"Płatki owsiane",40
21572,"Budyń w proszku",16
21572,"Mleko UHT 1,5%",200
21572,Truskawki,50
21572,Ostropest,5
21573,"Płatki owsiane",40
21573,"Budyń w proszku",16
21573,Truskawki,50
21573,"Napój migdałowy",200
21574,"Płatki owsiane",40
21574,"Budyń w proszku",16
21574,Truskawki,50
21574,"Napój migdałowy",200
21574,"Orzechy laskowe",15
21575,"Płatki owsiane",40
21575,"Budyń w proszku",16
21575,Truskawki,50
21575,"Napój migdałowy",200
21575,Ostropest,5
21576,"Płatki owsiane",40
21576,"Budyń w proszku",16
21576,"Mleko UHT 1,5%",200
21576,Truskawki,50
21576,"Wiórki kokosowe",6
21579,"Płatki owsiane",40
21579,"Budyń w proszku",16
21579,Truskawki,50
21579,"Napój migdałowy",200
21579,"Wiórki kokosowe",6
21580,"Płatki owsiane",40
21580,"Budyń w proszku",16
21580,Truskawki,50
21580,"Napój migdałowy",200
21580,"Czekolada gorzka",6
21581,"Borówki amerykańskie",50
21581,Banan,60
21581,Maślanka,250
21582,"Borówki amerykańskie",50
21582,Banan,60
21582,Maślanka,250
21582,"Otręby pszenne",4
21583,"Borówki amerykańskie",50
21583,Banan,60
21583,"Mleko ryżowe",240
21583,"Otręby pszenne",4
21584,"Borówki amerykańskie",50
21584,Banan,60
21584,"Mleko ryżowe",240
21585,"Borówki amerykańskie",50
21585,Banan,60
21585,Maślanka,250
21585,"Orzechy nerkowca",15
21586,"Borówki amerykańskie",50
21586,Banan,60
21586,"Mleko ryżowe",240
21586,"Orzechy nerkowca",15
21587,"Borówki amerykańskie",50
21587,Banan,60
21587,Maślanka,250
21587,Ostropest,5
21588,"Mleko ryżowe",240
21588,Ostropest,5
21588,Morele,90
21589,"Borówki amerykańskie",50
21589,Banan,60
21589,Maślanka,250
21589,"Otręby pszenne",4
21589,"Orzechy nerkowca",15
21590,"Borówki amerykańskie",50
21590,Banan,60
21590,"Mleko ryżowe",240
21590,"Otręby pszenne",4
21590,"Orzechy nerkowca",15
21591,"Borówki amerykańskie",50
21591,Banan,60
21591,Maślanka,250
21591,Ostropest,5
21591,"Otręby pszenne",4
21592,"Borówki amerykańskie",50
21592,Banan,60
21592,"Mleko ryżowe",240
21592,"Otręby pszenne",4
21592,Ostropest,5
21593,"Borówki amerykańskie",50
21593,Banan,60
21593,Maślanka,250
21593,"Olej lniany tłoczony na zimno",5
21594,"Borówki amerykańskie",50
21594,Banan,60
21594,"Mleko ryżowe",240
21594,"Olej lniany tłoczony na zimno",5
21595,"Sól biała",1
21595,"Pieprz czarny mielony",1
21595,"Tortellini z nadzieniem serowym",58
21595,Sałata,15
21595,"Suszone pomidory",30
21595,Musztarda,5
21596,"Tortellini z nadzieniem serowym",50
21596,Sałata,15
21596,"Suszone pomidory",30
21596,Musztarda,5
21596,"Sól biała",1
21596,"Pieprz czarny mielony",1
21596,"Ser feta",25
21597,"Tortellini z nadzieniem serowym",58
21597,Sałata,15
21597,"Suszone pomidory",30
21597,Musztarda,5
21597,"Sól biała",1
21597,"Pieprz czarny mielony",1
21597,"Tofu naturalne",45
21598,"Tortellini z nadzieniem serowym",58
21598,Sałata,15
21598,"Suszone pomidory",30
21598,Musztarda,5
21598,"Sól biała",1
21598,"Pieprz czarny mielony",1
21598,"Ser feta",25
21598,"Tofu naturalne",45
21599,"Tortellini z nadzieniem serowym",58
21599,Sałata,15
21599,"Suszone pomidory",30
21599,Musztarda,5
21599,"Sól biała",1
21599,"Pieprz czarny mielony",1
21599,"Orzechy włoskie",15
21600,"Tortellini z nadzieniem serowym",58
21600,Sałata,15
21600,"Suszone pomidory",30
21600,Musztarda,5
21600,"Sól biała",1
21600,"Pieprz czarny mielony",1
21600,"Ser feta",25
21600,"Orzechy włoskie",15
21601,"Tortellini z nadzieniem serowym",50
21601,Sałata,15
21601,"Suszone pomidory",30
21601,Musztarda,5
21601,"Sól biała",1
21601,"Pieprz czarny mielony",1
21601,"Tofu naturalne",45
21601,"Ser feta",25
21601,"Orzechy włoskie",15
21602,"Tortellini z nadzieniem serowym",50
21602,Sałata,15
21602,"Suszone pomidory",30
21602,Musztarda,5
21602,"Sól biała",1
21602,"Pieprz czarny mielony",1
21602,"Tofu naturalne",45
21602,"Ser feta",25
21602,"Pestki dyni",10
21603,"Tortellini z nadzieniem serowym",50
21603,Sałata,15
21603,"Suszone pomidory",30
21603,Musztarda,5
21603,"Sól biała",1
21603,"Pieprz czarny mielony",1
21603,"Ser feta",25
21603,"Pestki dyni",10
21604,"Tortellini z nadzieniem serowym",58
21604,Sałata,15
21604,"Suszone pomidory",30
21604,Musztarda,5
21604,"Sól biała",1
21604,"Pieprz czarny mielony",1
21604,"Pestki dyni",10
21605,"Tortellini z nadzieniem serowym",58
21605,Sałata,15
21605,"Suszone pomidory",30
21605,Musztarda,5
21605,"Sól biała",1
21605,"Pieprz czarny mielony",1
21605,"Mięso z piersi kurczaka",100
21605,"Olej rzepakowy uniwersalny",5
21606,"Tortellini z nadzieniem serowym",58
21606,Sałata,15
21606,"Suszone pomidory",30
21606,Musztarda,5
21606,"Sól biała",1
21606,"Pieprz czarny mielony",1
21606,"Mięso z piersi kurczaka",100
21606,"Olej rzepakowy uniwersalny",5
21606,"Ser feta",25
21607,"Tortellini z nadzieniem serowym",58
21607,Sałata,15
21607,"Suszone pomidory",30
21607,Musztarda,5
21607,"Sól biała",1
21607,"Pieprz czarny mielony",1
21607,"Mięso z piersi kurczaka",100
21607,"Olej rzepakowy uniwersalny",5
21607,"Ser feta",25
21607,"Orzechy włoskie",15
21608,"Tortellini z nadzieniem serowym",58
21608,Sałata,15
21608,"Suszone pomidory",30
21608,Musztarda,5
21608,"Sól biała",1
21608,"Pieprz czarny mielony",1
21608,"Mięso z piersi kurczaka",100
21608,"Olej rzepakowy uniwersalny",5
21608,"Ser feta",25
21608,"Pestki dyni",10
21609,"Tortellini z nadzieniem serowym",58
21609,Sałata,15
21609,"Suszone pomidory",30
21609,Musztarda,5
21609,"Sól biała",1
21609,"Pieprz czarny mielony",1
21609,"Mięso z piersi kurczaka",100
21609,"Olej rzepakowy uniwersalny",5
21609,"Pestki dyni",10
21610,"Tortellini z nadzieniem serowym",58
21610,Sałata,15
21610,"Suszone pomidory",30
21610,Musztarda,5
21610,"Sól biała",1
21610,"Pieprz czarny mielony",1
21610,"Mięso z piersi kurczaka",100
21610,"Olej rzepakowy uniwersalny",5
21610,"Orzechy włoskie",15
21611,"Tortellini z nadzieniem serowym",58
21611,Sałata,15
21611,"Suszone pomidory",30
21611,Musztarda,5
21611,"Sól biała",1
21611,"Pieprz czarny mielony",1
21611,"Mięso z piersi kurczaka",100
21611,"Olej rzepakowy uniwersalny",5
21611,"Orzechy włoskie",15
21612,"Tortellini z nadzieniem serowym",58
21612,Sałata,15
21612,"Suszone pomidory",30
21612,Musztarda,5
21612,"Sól biała",1
21612,"Pieprz czarny mielony",1
21612,"Mięso z piersi kurczaka",100
21615,"Tortellini z nadzieniem serowym",58
21615,Sałata,15
21615,"Suszone pomidory",30
21615,Musztarda,5
21615,"Sól biała",1
21615,"Pieprz czarny mielony",1
21615,"Mięso z piersi kurczaka",100
21615,"Ser feta",25
21616,"Tortellini z nadzieniem serowym",58
21616,Sałata,15
21616,"Suszone pomidory",30
21616,Musztarda,5
21616,"Sól biała",1
21616,"Pieprz czarny mielony",1
21616,"Mięso z piersi kurczaka",100
21616,"Orzechy włoskie",15
21616,"Ser feta",25
21617,"Tortellini z nadzieniem serowym",58
21617,Sałata,15
21617,"Suszone pomidory",30
21617,Musztarda,5
21617,"Sól biała",1
21617,"Pieprz czarny mielony",1
21617,"Mięso z piersi kurczaka",100
21617,"Ser feta",25
21617,"Pestki dyni",10
21618,"Tortellini z nadzieniem serowym",58
21618,Sałata,15
21618,"Suszone pomidory",30
21618,Musztarda,5
21618,"Sól biała",1
21618,"Pieprz czarny mielony",1
21618,"Mięso z piersi kurczaka",100
21618,"Pestki dyni",10
21619,"Tortellini z nadzieniem serowym",58
21619,Sałata,15
21619,"Suszone pomidory",30
21619,Musztarda,5
21619,"Sól biała",1
21619,"Pieprz czarny mielony",1
21619,"Mięso z piersi kurczaka",100
21619,"Orzechy włoskie",15
21890,Cukinia,300
21890,"Jajko kurze",56
21890,"Mąka pszenna typ 550",60
21890,"Sól biała",1
21890,"Pieprz czarny mielony",2
21890,"Natka pietruszki",12
21890,"Olej rzepakowy uniwersalny",5
21896,Cukinia,300
21896,"Jajko kurze",56
21896,"Mąka pszenna typ 550",60
21896,"Sól biała",1
21896,"Pieprz czarny mielony",2
21896,"Natka pietruszki",12
21896,"Olej rzepakowy uniwersalny",5
21896,"Tofu naturalne",90
21897,Cukinia,300
21897,"Jajko kurze",56
21897,"Mąka pszenna typ 550",60
21897,"Sól biała",1
21897,"Pieprz czarny mielony",2
21897,"Natka pietruszki",12
21897,"Olej rzepakowy uniwersalny",5
21897,"Ser feta",50
21898,Cukinia,300
21898,"Jajko kurze",56
21898,"Mąka pszenna typ 550",60
21898,"Sól biała",1
21898,"Pieprz czarny mielony",2
21898,"Natka pietruszki",12
21898,"Olej rzepakowy uniwersalny",5
21898,"Tofu naturalne",90
21898,"Ser feta",50
21899,Cukinia,300
21899,"Jajko kurze",56
21899,"Sól biała",1
21899,"Pieprz czarny mielony",2
21899,"Natka pietruszki",12
21899,"Olej rzepakowy uniwersalny",5
21899,"Mąka kukurydziana",40
21900,Cukinia,300
21900,"Jajko kurze",56
21900,"Sól biała",1
21900,"Pieprz czarny mielony",2
21900,"Natka pietruszki",12
21900,"Olej rzepakowy uniwersalny",5
21900,"Mąka kukurydziana",40
21900,"Tofu naturalne",90
21901,Cukinia,300
21901,"Jajko kurze",56
21901,"Sól biała",1
21901,"Pieprz czarny mielony",2
21901,"Natka pietruszki",12
21901,"Olej rzepakowy uniwersalny",5
21901,"Mąka kukurydziana",40
21901,"Ser feta",50
21901,"Tofu naturalne",90
21902,Cukinia,300
21902,"Jajko kurze",56
21902,"Sól biała",1
21902,"Pieprz czarny mielony",2
21902,"Natka pietruszki",12
21902,"Olej rzepakowy uniwersalny",5
21902,"Mąka kukurydziana",40
21902,"Ser feta",50
21903,Cukinia,300
21903,"Jajko kurze",56
21903,"Mąka pszenna typ 550",60
21903,"Sól biała",1
21903,"Pieprz czarny mielony",2
21903,"Natka pietruszki",12
21903,"Olej rzepakowy uniwersalny",5
21903,"Orzechy nerkowca",30
21904,Cukinia,300
21904,"Jajko kurze",56
21904,"Sól biała",1
21904,"Pieprz czarny mielony",2
21904,"Natka pietruszki",12
21904,"Olej rzepakowy uniwersalny",5
21904,"Mąka kukurydziana",40
21904,"Orzechy nerkowca",30
21905,Cukinia,300
21905,"Jajko kurze",56
21905,"Sól biała",1
21905,"Pieprz czarny mielony",2
21905,"Natka pietruszki",12
21905,"Olej rzepakowy uniwersalny",5
21905,"Nasiona słonecznika",10
21905,"Mąka kukurydziana",40
21910,Cukinia,300
21910,"Jajko kurze",56
21910,"Mąka pszenna typ 550",60
21910,"Sól biała",1
21910,"Pieprz czarny mielony",2
21910,"Natka pietruszki",12
21910,"Olej rzepakowy uniwersalny",5
21910,"Nasiona słonecznika",10
21912,Cukinia,300
21912,"Jajko kurze",56
21912,"Mąka pszenna typ 550",60
21912,"Sól biała",1
21912,"Pieprz czarny mielony",2
21912,"Natka pietruszki",12
21912,"Olej rzepakowy uniwersalny",5
21912,"Ser feta",50
21912,"Nasiona słonecznika",20
21913,Cukinia,300
21913,"Jajko kurze",56
21913,"Mąka pszenna typ 550",60
21913,"Sól biała",1
21913,"Pieprz czarny mielony",2
21913,"Natka pietruszki",12
21913,"Olej rzepakowy uniwersalny",5
21913,"Ser feta",50
21913,"Orzechy nerkowca",30
21915,Cukinia,300
21915,"Jajko kurze",56
21915,"Sól biała",1
21915,"Pieprz czarny mielony",2
21915,"Natka pietruszki",12
21915,"Olej rzepakowy uniwersalny",5
21915,"Nasiona słonecznika",10
21915,"Mąka kukurydziana",40
21915,"Ser feta",50
21916,Cukinia,300
21916,"Jajko kurze",56
21916,"Sól biała",1
21916,"Pieprz czarny mielony",2
21916,"Natka pietruszki",12
21916,"Olej rzepakowy uniwersalny",5
21916,"Mąka kukurydziana",40
21916,"Ser feta",50
21916,"Orzechy nerkowca",30
21918,Cukinia,300
21918,"Jajko kurze",56
21918,"Sól biała",1
21918,"Pieprz czarny mielony",2
21918,"Natka pietruszki",12
21918,"Olej rzepakowy uniwersalny",5
21918,"Mąka kukurydziana",40
21918,"Ser feta",50
21918,"Orzechy nerkowca",30
21918,"Tofu naturalne",90
21919,Cukinia,300
21919,"Jajko kurze",56
21919,"Sól biała",1
21919,"Pieprz czarny mielony",2
21919,"Natka pietruszki",12
21919,"Olej rzepakowy uniwersalny",5
21919,"Mąka kukurydziana",40
21919,"Ser feta",50
21919,"Tofu naturalne",90
21919,"Nasiona słonecznika",20
21920,Cukinia,300
21920,"Jajko kurze",56
21920,"Mąka pszenna typ 550",60
21920,"Sól biała",1
21920,"Pieprz czarny mielony",2
21920,"Natka pietruszki",12
21920,"Olej rzepakowy uniwersalny",5
21920,"Ser feta",50
21920,"Tofu naturalne",90
21920,"Orzechy nerkowca",30
21921,Cukinia,300
21921,"Jajko kurze",56
21921,"Mąka pszenna typ 550",60
21921,"Sól biała",1
21921,"Pieprz czarny mielony",2
21921,"Natka pietruszki",12
21921,"Olej rzepakowy uniwersalny",5
21921,"Ser feta",50
21921,"Nasiona słonecznika",20
21921,"Tofu naturalne",90
21922,Cukinia,300
21922,"Jajko kurze",56
21922,"Mąka pszenna typ 550",60
21922,"Sól biała",1
21922,"Pieprz czarny mielony",2
21922,"Natka pietruszki",12
21922,"Olej rzepakowy uniwersalny",5
21923,Cukinia,300
21923,"Jajko kurze",56
21923,"Sól biała",1
21923,"Pieprz czarny mielony",2
21923,"Natka pietruszki",12
21923,"Mąka kukurydziana",10
21924,Cukinia,300
21924,"Jajko kurze",56
21924,"Mąka pszenna typ 550",60
21924,"Sól biała",1
21924,"Pieprz czarny mielony",2
21924,"Natka pietruszki",12
21924,"Ser feta",50
21924,"Orzechy nerkowca",30
21925,Cukinia,300
21925,"Jajko kurze",56
21925,"Mąka pszenna typ 550",60
21925,"Sól biała",1
21925,"Pieprz czarny mielony",2
21925,"Natka pietruszki",12
21925,"Ser feta",50
21925,"Nasiona słonecznika",20
21926,Cukinia,300
21926,"Jajko kurze",56
21926,"Sól biała",1
21926,"Pieprz czarny mielony",2
21926,"Natka pietruszki",12
21926,"Ser feta",50
21926,"Mąka kukurydziana",10
21926,"Orzechy nerkowca",30
21927,Cukinia,300
21927,"Jajko kurze",56
21927,"Sól biała",1
21927,"Pieprz czarny mielony",2
21927,"Natka pietruszki",12
21927,"Ser feta",50
21927,"Nasiona słonecznika",20
21927,"Mąka kukurydziana",10
21928,Cukinia,300
21928,"Jajko kurze",56
21928,"Mąka pszenna typ 550",60
21928,"Sól biała",1
21928,"Pieprz czarny mielony",1
21928,Czosnek,15
21928,"Bazylia suszona",4
21928,"Papryka chili",1
21928,"Passata pomidorowa",75
21928,"Szynka z indyka",60
21928,"Ser Gouda",45
21929,Cukinia,300
21929,"Jajko kurze",56
21929,"Sól biała",1
21929,"Pieprz czarny mielony",1
21929,Czosnek,15
21929,"Bazylia suszona",4
21929,"Papryka chili",1
21929,"Passata pomidorowa",75
21929,"Szynka z indyka",60
21929,"Ser Gouda",45
21929,"Mąka kukurydziana",40
21930,Cukinia,300
21930,"Jajko kurze",56
21930,"Sól biała",1
21930,"Pieprz czarny mielony",1
21930,Czosnek,15
21930,"Bazylia suszona",4
21930,"Papryka chili",1
21930,"Passata pomidorowa",75
21930,"Szynka z indyka",60
21930,"Mąka pszenna typ 550",60
21930,"Tofu naturalne",54
21931,Cukinia,300
21931,"Jajko kurze",56
21931,"Sól biała",1
21931,"Pieprz czarny mielony",1
21931,Czosnek,15
21931,"Bazylia suszona",4
21931,"Papryka chili",1
21931,"Passata pomidorowa",75
21931,"Szynka z indyka",60
21931,"Mąka kukurydziana",40
21931,"Tofu naturalne",54
21932,Cukinia,300
21932,"Jajko kurze",56
21932,"Mąka pszenna typ 550",60
21932,"Sól biała",1
21932,"Pieprz czarny mielony",1
21932,Czosnek,15
21932,"Bazylia suszona",4
21932,"Papryka chili",1
21932,"Passata pomidorowa",75
21932,"Szynka z indyka",60
21932,"Ser Gouda",45
21932,"Orzechy nerkowca",15
21933,Cukinia,300
21933,"Jajko kurze",56
21933,"Sól biała",1
